yr,blk,ag01,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12
"23","G","105569",0,0,0,296948024,0,0,-35970226,0,0,0,0,0
"23","G","105570",0,47208,0,0,0,0,0,535239,0,20903,0,0
"23","G","105571",0,9520395,0,0,0,0,-303480,0,0,24210,0,0
"23","G","105572",2356800,30790200,0,0,41795400,0,2089200,0,0,85200,100165200,0
"23","G","105573",131296140,51234120,0,3435600,0,0,77040720,0,0,70991640,0,0
"23","G","105574",17491472,5600842,0,0,0,0,0,0,0,656202,0,0
"23","G","105577",0,8540,0,0,0,0,0,0,0,12880,0,0
"23","G","105578",836000,14168000,0,0,0,0,1312000,0,0,2018000,0,0
"23","G","105580",114852480,5295763,0,0,0,0,0,0,0,24496052,0,0
"23","G","105581",294493541,13578881,0,0,0,0,0,0,0,62810392,0,0
"23","G","105582",93798460,272680,0,0,622940,0,1596840,0,0,103300,18167940,0
"23","G","105583",94660000,42110000,0,0,0,0,26660000,0,0,4370000,0,0
"23","G","105584",909137450,3127800,0,0,592800,0,-5134350,0,0,4867200,2297750,0
"23","G","105585",3633000,461028000,0,0,0,0,628714000,0,0,4521000,0,0
"23","G","105586",0,0,0,0,0,0,-9954430,0,0,95740,0,0
"23","G","105587",49344000,2756000,0,0,0,0,0,0,0,73000,0,0
"23","G","105588",3463361,831388,0,0,0,0,0,0,0,141652,0,0
"23","G","105589",19211780,4110440,0,0,0,0,0,0,0,144080,0,0
"23","G","105590",3848000,112000,0,0,-175000,0,0,0,0,20000,14667000,0
"23","G","105591",0,0,0,0,5131560,0,0,0,0,54000,78439560,0
"23","G","105592",0,0,0,0,0,0,5030000,840000,0,33000,0,0
"23","G","105593",0,1029238,0,0,0,0,0,11000000,0,0,0,0
"23","G","105594",71590,1141440,0,0,25748670,0,1158870,0,0,75620,164982360,0
"23","G","105596",10600000,6600000,0,106400000,496864737,0,4600000,600000,0,5600000,827969123,0
"23","G","105597",0,94877000,0,0,3000000,0,-754000,0,0,815000,33000000,0
"23","G","105598",0,50806,0,0,504923,0,0,0,0,1170975,8920240,0
"23","G","105599",0,0,0,5864000,0,0,-660000,0,0,155000,0,0
"23","G","105600",0,11777000,0,0,0,0,4103000,0,0,105000,0,0
"23","G","105601",148795000,0,0,0,12127000,0,4301000,0,0,6638000,47605000,0
"23","G","105602",956678000,143106000,0,18951000,669096000,0,-910000,12000000,0,47279000,1304190000,0
"23","G","105603",0,0,0,4685833,0,0,283341,0,0,3150,0,0
"23","G","105604",0,1604700,0,0,0,0,7329300,0,0,8056200,0,0
"23","G","105605",7891200,3941200,0,0,0,0,-176537,0,0,1200849,0,0
"23","G","105607",2789712,14816,0,0,0,0,5883231,0,0,18700,0,0
"23","G","105608",1676960000,280039200,0,0,0,0,-12298400,0,0,12207200,0,0
"23","G","105609",0,0,0,0,0,0,0,303600,0,0,0,0
"23","G","105610",0,892338,0,0,0,0,0,0,0,0,0,0
"23","G","105611",0,0,0,0,0,0,35122,0,0,0,0,0
"23","G","105612",0,3305,0,0,0,0,0,0,0,153389,0,0
"23","G","105613",0,6642667,0,0,0,0,0,0,0,114223,0,0
"23","G","105614",0,2110566,0,0,0,0,-913310,0,0,86621,0,0
"23","G","105615",0,1011273,0,0,0,0,-51746500,360000,0,5623331,0,0
"23","G","105617",0,3769000,0,0,0,0,-15407772,0,0,6030000,0,0
"23","G","105618",899200,740,0,0,0,0,12301900,240000,0,9726620,0,0
"23","G","105619",9257500,3772000,0,6474500,26734500,0,259500,2757500,0,23142500,244111000,0
"23","G","105620",903280000,180604000,0,0,-207480737,0,-18589000,0,0,33694000,3442263,0
"23","G","105621",0,0,0,7547577,516294104,0,3188866,0,0,24578,1843654361,0
"23","G","105622",4500000,495857220,0,11822753,0,0,185844823,0,0,978346,0,0
"23","G","105624",15716068,939190,0,0,0,0,-12838092,0,0,3202256,0,0
"23","G","105625",18060000,0,0,0,0,0,0,0,0,0,0,0
"23","G","105626",7579502,10007268,0,0,0,0,45658581,0,0,4088346,0,0
"23","G","105627",220500,3121220,0,0,0,0,-32223540,0,0,1910190,0,0
"23","G","105628",0,0,0,40825825,0,0,-231860,0,0,57481,0,0
"23","G","105629",0,617794,0,0,75820,0,379858,0,0,96117,9939355,0
"23","G","105630",178438000,26338000,0,277342000,233577240,0,-40150000,0,0,320398000,8019485240,0
"23","G","105631",0,16643000,0,19502000,0,0,11394000,0,0,2869000,0,0
"23","G","105632",0,0,0,0,0,0,0,0,0,247552,0,0
"23","G","105633",270499,1361655,0,0,0,0,0,0,0,1027176,0,0
"23","G","105634",0,398817000,0,31454000,1661697000,0,54118000,0,0,6554000,7159885000,0
"23","G","105635",0,0,0,0,0,0,0,0,0,1070,0,0
"23","G","105636",6437693,1618594,0,0,2351205,0,18004821,0,0,1666673,21944584,0
"23","G","105637",22800000,30444000,0,0,936000,0,48990000,0,0,600000,12636000,0
"23","G","105639",0,4701000,0,0,0,0,0,0,0,4660000,0,0
"23","G","105640",0,7889292,0,0,6500682,0,0,0,0,4543212,17050987,0
"23","G","105641",2908000,3581000,0,0,26338000,0,-31000,0,0,12175000,55545000,0
"23","G","105642",0,310000,0,0,0,0,29447000,2386000,0,4740000,0,0
"23","G","105643",14645142,0,0,0,0,0,0,5897124,0,87656,0,0
"23","G","105644",45798500,115500,0,0,0,0,-1100000,0,0,2563000,0,0
"23","G","105645",15600000,24400000,0,0,0,0,20200000,0,0,100000,0,0
"23","G","105647",1750000,1153000,0,0,0,0,17401000,0,0,201000,0,0
"23","G","105648",6175000,50249000,0,1240000,43505000,0,0,0,0,0,726552000,0
"23","G","105649",0,34445953,0,0,0,0,-7403762,0,0,233244,0,0
"23","G","105650",0,3680414,0,0,26149981,0,0,810000,0,539257,88043067,0
"23","G","105651",0,16781194,0,0,0,0,-99440,0,0,19310,0,0
"23","G","105653",629700,3538100,0,0,0,40000,0,0,0,913300,0,0
"23","G","105654",8375616,389621,0,0,0,0,0,0,0,0,0,0
"23","G","105655",2573000,1484000,0,549000,0,0,0,0,0,2223000,0,0
"23","G","105657",0,900,0,0,0,0,-1452420,0,0,0,0,0
"23","G","105658",0,19713575,0,0,27607650,0,0,0,0,654646,303684152,0
"23","G","105659",0,3125764,0,0,0,0,0,0,0,15989,0,0
"23","G","105660",0,6304600,0,0,0,0,3449000,0,0,0,0,0
"23","G","105661",0,0,0,0,0,0,248893605,0,0,0,0,0
"23","G","105662",0,2543263,0,14001010,0,0,0,0,0,532679,0,0
"23","G","105663",0,112455,0,0,0,0,0,120000,0,351103,0,0
"23","G","105664",0,321957,0,0,0,0,-262294,0,0,57320,0,0
"23","G","105665",4744697,17681904,0,5880574,262199344,0,31141719,0,0,743350,1130434149,0
"23","G","105666",811400,3893992,0,0,0,0,-14351021,0,0,0,0,0
"23","G","105667",0,10780000,0,57600000,0,0,-91220000,0,0,99730000,0,0
"23","G","105668",0,3165000,0,0,0,0,872100,0,0,1435000,0,0
"23","G","105669",0,285000,0,0,0,0,0,0,0,231000,0,0
"23","G","105670",0,0,0,0,0,0,0,0,0,1551902,0,0
"23","G","105671",3088100,25760200,0,15069600,36091200,0,47114300,6308300,0,7932300,336514200,0
"23","G","105672",0,415,0,0,28249433,0,0,0,0,0,85530080,0
"23","G","105673",2614683,284831,0,0,15828427,0,0,0,0,100571,91309259,0
"23","G","105674",0,4849550,0,0,44562647,0,0,0,0,941361,563110311,0
"23","G","105676",74379000,21881000,0,0,334075000,0,263000,0,0,56583000,1097557000,0
"23","G","105677",56411000,28024000,0,0,0,0,-36845000,620000,0,14397000,0,0
"23","G","105678",0,4793500,0,0,2499000,0,62171500,120000,0,1757500,60618500,0
"23","G","105679",105000,9925000,0,0,80100,0,-224755000,2052000,0,3491000,980100,0
"23","G","105680",0,577737,0,0,0,0,-1602491,0,0,1683759,0,0
"23","G","105681",0,61310298,0,0,0,0,-76007485,0,0,0,0,0
"23","G","105682",0,0,0,0,0,0,0,0,0,42950,0,0
"23","G","105684",3784738,465314,0,0,0,0,0,0,0,577125,0,0
"23","G","105685",11136989,14249337,0,0,0,0,1539541,0,0,14062,0,0
"23","G","105686",0,0,0,0,0,6538316,26955162,0,0,71925,0,0
"23","G","105687",1818000,7874999,0,0,0,5565000,-105721000,0,0,6255000,0,0
"23","G","105689",0,11295500,0,19467500,0,5100000,0,0,0,593500,0,0
"23","G","105690",0,22598000,0,15107000,0,0,16238000,0,0,1324000,0,0
"23","G","105691",0,1616194,0,0,0,0,-406031,0,0,95296,0,0
"23","G","105692",809551800,38922300,0,0,21114,0,-141583500,0,0,10611900,331614,0
"23","G","105693",0,46668000,0,382000,0,0,-17056087,1246000,0,277000,0,0
"23","G","105694",0,0,0,0,0,0,0,0,0,141424,0,0
"23","G","105695",0,0,0,0,0,0,-362117,0,0,780738,0,0
"23","G","105696",0,89131,0,0,0,0,0,0,0,0,0,0
"23","G","105697",0,3265052,0,0,0,0,0,0,0,177654,0,0
"23","G","105698",0,9138000,0,191000,0,0,10072000,2165000,0,153643000,0,0
"23","G","105699",10113000,11243000,0,233000,0,0,27783000,0,0,13497000,0,0
"23","G","105700",68547000,11984000,0,0,0,0,10772576,374000,0,5518000,0,0
"23","G","105701",22735984,82767414,0,0,0,0,-16890200,0,0,131986,0,0
"23","G","105702",0,16394,0,0,0,0,0,0,0,99276,0,0
"23","G","105703",25506445,10061493,0,0,0,0,0,0,0,1391223,0,0
"23","G","105704",0,328890,0,0,0,0,0,242000,0,472380,0,0
"23","G","105705",0,0,0,0,0,0,-516115,0,0,160339,0,0
"23","G","105707",0,11360520,0,0,1449720,23760,1711800,0,0,730560,8481600,0
"23","G","105708",0,6676327,0,41646131,0,0,11603577,0,0,0,0,0
"23","G","105709",0,660580,0,0,2694139,0,604680,0,0,845900,62563899,0
"23","G","105710",672000,6467161,0,0,0,0,-4367441,0,0,1235151,0,0
"23","G","105711",0,4300000,0,0,0,0,9023244,0,0,5178,0,0
"23","G","105713",3213150,18123600,0,0,45062250,0,16593150,467700,0,398100,151271400,0
"23","G","105714",0,962820,0,0,0,0,4397580,0,0,4833720,0,0
"23","G","105715",15036000,0,0,11763000,0,0,10871000,0,0,4742000,0,0
"23","G","105716",800000,95054000,0,0,3899000,0,-282394000,0,0,7137000,21075000,0
"23","G","105717",0,1001000,0,0,0,0,0,0,0,694000,0,0
"23","G","105718",0,26000,0,0,0,2400000,54639800,0,0,3330000,0,0
"23","G","105719",2454700,8514650,0,0,19795212,0,-2006650,310650,0,812400,445498712,0
"23","G","105721",0,707385,0,15646272,0,0,3538038,242500,1188799,891825,0,0
"23","G","105722",34994,18768600,0,0,0,0,0,0,0,56500,0,0
"23","G","105723",0,5816608,0,0,0,0,0,0,0,32291,0,0
"23","G","105725",0,47131,0,0,716011,0,0,0,0,490235,716011,0
"23","G","105726",89110589,5072582,0,4900000,0,0,1131198,2372000,0,1064278,0,0
"23","G","105727",0,4798000,0,0,0,0,41499000,0,0,221000,0,0
"23","G","105728",489935,7833927,0,0,2946058,0,0,0,0,13990,29728396,0
"23","G","105729",33316390,3099320,0,0,0,0,-6121632,0,0,1428810,0,0
"23","G","105730",0,0,0,0,0,0,10534470,0,0,0,0,0
"23","G","105733",0,1927463,0,81698680,0,0,-62027,0,0,159703,0,0
"23","G","105735",133200,50291,0,0,0,0,0,0,0,659915,0,0
"23","G","105736",0,23600,0,0,0,0,0,0,0,25414,0,0
"23","G","105737",0,317112000,0,0,152784000,0,48000,0,0,93000000,957132000,0
"23","G","105738",360000,8994000,0,49626000,250176000,0,-636000,0,0,6972000,867546000,0
"23","G","105740",0,323,0,0,0,0,0,0,0,8934,0,0
"23","G","105742",4993000,13323000,0,0,0,0,9451000,6217000,0,458000,0,0
"23","G","105744",0,0,0,8699864,0,0,0,800000,0,3002785,0,0
"23","G","105745",0,45,0,0,0,0,0,0,0,403,0,0
"23","G","105746",0,44203,0,0,0,0,18874671,0,0,24072,0,0
"23","G","105747",565669,373772,0,6787986,0,0,6119630,0,0,5219,0,0
"23","G","105748",310000,19941000,0,0,309301000,0,-3991000,128485000,0,0,591358000,0
"23","G","105749",0,1320289,0,0,0,0,27990474,0,0,22294538,0,0
"23","G","105751",672415,13827,0,0,0,0,3629341,0,0,6802248,0,0
"23","G","105752",0,270279,0,0,0,0,0,0,0,4097941,0,0
"23","G","105753",0,7763865,0,0,0,0,-37745,0,0,578,0,0
"23","G","105754",0,1449610,0,116158510,0,0,-1017900,0,0,4358580,0,0
"23","G","105755",0,243111,0,0,0,0,1568834,0,0,6991,0,0
"23","G","105756",0,2000,0,0,0,0,0,0,0,0,0,0
"23","G","105757",0,1132577,0,0,0,0,0,0,0,67,0,0
"23","G","105759",0,2601710,0,0,47180,0,-19632240,0,0,2316200,6419100,0
"23","G","105762",0,91345,0,1598799,0,0,6873,0,0,82066,0,0
"23","G","105763",5670294,0,0,0,0,0,0,0,0,124759,0,0
"23","G","105764",2350000,6683000,0,0,0,0,14880000,0,0,453000,0,0
"23","G","105765",1590900,0,0,0,6649458,0,-368292,0,0,564859,62296740,0
"23","G","105767",97787750,20620250,0,0,-68404500,0,15227000,0,0,4408250,292860250,0
"23","G","105769",135000,128293,0,0,222888,0,0,0,0,0,4457757,0
"23","G","105770",0,12004497,0,36085000,0,0,0,0,0,2769567,0,0
"23","G","105771",0,155912,0,0,0,0,-432376,0,0,68476,0,0
"23","G","105773",83087000,0,0,24020000,5055000,0,0,0,0,8019000,22315000,0
"23","G","105774",7412000,431000,0,0,3000,0,-2603000,7150000,0,7130000,35000,0
"23","G","105775",0,1849,0,0,0,0,0,0,0,130383,0,0
"23","G","105777",57864,5696601,0,0,0,0,-14662668,0,0,28861,0,0
"23","G","105780",0,116430000,0,400960000,730960000,0,19670000,0,0,46760000,5211280000,0
"23","G","105781",0,6124,0,0,0,0,0,0,0,0,0,0
"23","G","105782",0,65589195,0,0,0,0,13070849,0,0,0,0,0
"23","G","105783",248358800,14362400,0,0,483248000,0,-3851400,590800,0,775200,1324010000,0
"23","G","105784",0,3785000,0,0,0,0,-10040000,0,0,4900000,0,0
"23","G","105785",24345800,50500,0,0,0,0,0,0,0,81800,0,0
"23","G","105786",5403791,4651558,0,0,0,0,0,25855148,0,21816,0,0
"23","G","105787",12312000,1572000,0,0,0,0,2237220,0,0,3137000,0,0
"23","G","105788",95690000,3580000,0,550000,489080000,0,29290000,0,0,660000,1164110000,0
"23","G","105789",52424000,4337000,0,0,0,0,40242000,11688000,0,2022000,0,0
"23","G","105790",3288567,30328497,0,0,0,504000,8406342,0,0,33580,0,0
"23","G","105791",97891080,12875520,0,0,586622820,0,13076700,0,0,4907280,3664932180,0
"23","G","105792",0,1129000,0,0,0,0,0,0,0,8000,0,0
"23","G","105793",245242040,1147020,0,0,101560660,0,23064770,0,0,22332970,263180690,0
"23","G","105794",0,903959,0,0,0,0,0,0,0,9144,0,0
"23","G","105795",0,27470,0,0,0,0,4333650,0,0,96661,0,0
"23","G","105798",0,557000,0,0,0,0,-6564952,0,0,0,0,0
"23","G","105799",0,13047,0,0,21572,0,0,0,0,0,21572,0
"23","G","105800",22712000,1097000,0,0,9015000,0,-15465000,0,0,91000,83620000,0
"23","G","105805",19842,0,0,0,48786631,0,0,0,0,0,157956941,0
"23","G","105807",0,3070000,0,5321000,0,0,13557000,0,0,2126000,0,0
"23","G","105808",0,545334,0,0,0,0,-927717,0,0,0,0,0
"23","G","105809",0,1328741,0,0,0,0,0,0,0,292501,0,0
"23","G","105810",180803000,25235000,0,194000,0,0,70879000,0,0,44881000,0,0
"23","G","105811",0,3803644,0,0,0,0,24950000,0,0,0,0,0
"23","G","105812",0,1100,0,0,0,0,5698365,0,0,590,0,0
"23","G","105813",14789400,36324000,0,0,-42939600,0,-1408800,0,0,355800,7747200,57440400
"23","G","105814",615000,246790,0,0,-2183105,0,0,0,0,105407,23224565,0
"23","G","105815",1446710,4966160,0,0,0,0,425570,900000,0,400030,0,0
"23","G","105816",0,17896253,0,28042161,10930821,0,0,0,0,4474157,139674919,0
"23","G","105817",0,46857432,0,0,149319,0,4663811,0,0,18504756,3135707,0
"23","G","105818",0,0,0,0,0,0,-398262,0,0,0,0,0
"23","G","105819",6016892,5294110,0,0,0,0,61092417,0,0,36675474,0,0
"23","G","105820",0,25800,0,0,0,0,100490,0,0,17589,0,0
"23","G","105821",0,0,0,0,0,0,226216,0,0,0,0,0
"23","G","105822",0,19421000,0,0,0,0,403000,0,0,19000,0,0
"23","G","105823",40046000,200000,0,0,0,480000,0,0,0,4489000,0,0
"23","G","105824",0,15850,0,0,0,0,0,0,0,20743,0,0
"23","G","105825",0,0,0,0,0,0,1951044,0,0,146027,0,0
"23","G","105826",0,3093814,0,0,0,0,0,0,0,401681,0,0
"23","G","105827",0,0,0,0,0,0,0,0,0,86593,0,0
"23","G","105829",0,35364626,0,0,0,0,-15925747,5000000,0,5685979,0,0
"23","G","105831",2636000,42088000,0,0,6944000,0,6976000,0,0,11856000,74516000,0
"23","G","105832",274920,29966480,0,25068240,1281160,0,-1591960,0,0,974040,13222320,0
"23","G","105833",12994711,640536,0,371000,764,0,-10391689,0,0,69418,13550,0
"23","G","105835",25000000,33000000,0,0,160000000,0,41000000,0,0,2000000,855000000,0
"23","G","105836",0,0,0,0,0,0,0,0,0,17915,0,0
"23","G","105837",0,33341843,0,0,0,0,-106010079,0,0,27015921,0,0
"23","G","105838",0,3346789,0,0,0,0,-1274060,400000,0,454878,0,0
"23","G","105839",3474000,5290000,0,0,0,0,3350000,0,0,1864000,0,0
"23","G","105840",162467106,25298506,0,0,0,0,-8473583,1408750,0,2329076,0,0
"23","G","105841",185000,5000,0,0,0,0,-4603000,0,0,483000,0,0
"23","G","105842",17188020,28786100,0,474000,0,0,-42905680,0,0,12656700,0,0
"23","G","105843",28031040,34811460,0,9935960,0,0,24721320,1275480,0,16724520,0,0
"23","G","105845",14586000,5961000,0,0,0,0,-12332000,0,0,68551000,0,0
"23","G","105846",0,0,0,370742950,0,0,0,0,0,14730560,0,0
"23","G","105847",0,22617706,0,0,0,0,0,0,0,0,0,0
"23","G","105849",6170859,6842,0,0,0,0,-8139122,1518000,0,217072,0,0
"23","G","105851",0,43000,0,0,0,0,-5099981,0,0,268000,0,0
"23","G","105852",2222050000,26102000,0,243089000,0,0,14816000,0,0,8782000,0,40945000
"23","G","105853",402235,13500,0,0,0,0,-7273800,0,0,1049655,0,0
"23","G","105854",0,23925,0,0,0,0,0,0,0,0,0,0
"23","G","105855",0,1022680,0,0,0,0,419140,0,0,202530,0,0
"23","G","105856",29618000,54063000,0,0,24865600,0,10667000,0,0,570000,87029600,0
"23","G","105857",615995250,15742350,0,0,0,0,12097800,0,0,20519850,0,0
"23","G","105858",242529000,24334000,0,0,299000,0,1547000,0,0,16440000,3012000,0
"23","G","105859",0,1258000,0,0,-3248000,0,33875500,0,0,8825500,25915000,0
"23","G","105860",68180000,73925000,0,43872000,0,0,-2577000,0,108000,917253000,0,0
"23","G","105861",53922075,997954,0,0,409970,0,350930,0,0,1980252,4958600,0
"23","G","105862",600000,700000,0,0,0,0,19100000,0,0,1500000,0,0
"23","G","105863",3453200000,159000000,0,0,2416100000,0,-3700000,1800000,0,51500000,13463700000,0
"23","G","105864",7235000,4317000,0,0,39881000,0,-1226000,0,0,757000,109919000,0
"23","G","105865",17812600,29620800,0,1887000,88624400,0,581800,1479000,0,10067400,375016600,0
"23","G","105866",0,1650253,0,0,0,0,-4500000,0,0,123823,0,0
"23","G","105867",121760000,16470000,0,57430000,288990000,0,0,0,0,34700000,1328250000,0
"23","G","105868",558000,31456000,0,0,0,0,-1787000,0,0,47000,0,0
"23","G","105869",2677620,1059719,0,0,0,0,-14414226,0,0,432163,0,0
"23","G","105870",1097000,37963000,0,290000,35275000,0,1987600,4416500,0,2696500,81079500,0
"23","G","105871",0,1533000,0,0,0,0,6046000,0,0,1595000,0,0
"23","G","105872",0,2390400,0,0,0,0,2169954,0,0,24756726,0,0
"23","G","105873",17284600,358010,0,0,0,0,-7131810,0,0,501270,0,0
"23","G","105874",669968715,42277639,0,1768200,121078,0,-6126600,0,0,8769305,1331860,0
"23","G","105875",0,56300,0,0,1904301,0,71866,82500,0,29942,22356193,0
"23","G","105876",0,109381274,0,0,0,0,-4385000,0,0,144298,0,0
"23","G","105877",130000,2266256,0,0,0,0,0,0,0,7020304,0,160768700
"23","G","105878",1745066,617839,0,1449608,0,0,-22434542,0,0,2957720,0,0
"23","G","105879",16176000,123564000,0,0,2386000,0,-271717000,0,0,4615000,29176000,0
"23","G","105880",9201000,6901000,0,0,0,0,11085000,0,0,0,0,0
"23","G","105881",0,40868265,0,0,0,0,-52520577,12588946,0,244084,0,0
"23","G","105882",0,0,0,0,0,0,-1117678,0,0,0,0,0
"23","G","105883",0,0,0,0,0,0,0,0,0,189,0,0
"23","G","105884",0,0,0,0,0,0,0,0,0,550383,0,0
"23","G","105885",24742000,377000,0,0,0,0,21539000,0,0,1358000,0,0
"23","G","105887",565353468,0,0,0,0,0,2260091,4287500,0,3425813,0,0
"23","G","105888",0,155200,0,0,0,0,0,0,0,404700,0,0
"23","G","105889",43647000,49000,0,0,0,0,51441000,0,0,1425000,0,24568000
"23","G","105890",0,3292025,0,0,0,0,0,0,0,0,0,0
"23","G","105891",0,32210,0,0,0,0,0,0,0,140471,0,0
"23","G","105892",210500000,52900000,0,0,43500000,0,2700000,0,0,3300000,181400000,0
"23","G","105893",3611000,48000,0,0,0,0,15069000,0,0,0,0,0
"23","G","105894",282630000,9463000,0,0,79583000,0,66368000,0,0,57000,571612000,0
"23","G","105895",779027,3448448,0,0,0,0,-5433644,1053000,0,2276495,0,0
"23","G","105896",44387000,31326000,0,2493000,0,0,16812000,0,0,17123000,0,0
"23","G","105897",447672000,1712000,0,0,42968000,0,0,0,0,26005000,216486000,0
"23","G","105898",22439345,3648966,0,0,0,0,-4003770,1568000,0,36789,0,0
"23","G","105899",0,7595500,0,0,0,0,71022790,0,0,2762510,0,0
"23","G","105900",0,12583699,0,0,0,0,0,0,0,3264,0,0
"23","G","105901",3554160,6555960,0,818400,798480,0,1280040,0,0,68400,6126240,0
"23","G","105902",7990500,16551500,0,0,0,0,19718214,137900,0,4523900,0,0
"23","G","105903",0,0,0,0,0,0,0,0,0,112,0,0
"23","G","105908",0,0,0,0,0,0,0,0,0,24445,0,0
"23","G","105909",27119,30151190,0,0,0,0,-1580000,0,0,4589025,0,0
"23","G","105910",7627575,1192311,0,0,0,0,8054780,0,0,125705,0,0
"23","G","105911",456100000,1815500000,0,130500000,410435360,0,199100000,113200000,0,1618000000,5554535360,0
"23","G","105913",0,5254,0,0,0,0,730209,0,0,39371,0,0
"23","G","105914",0,1595810,0,0,0,0,0,0,0,0,0,0
"23","G","105916",0,109922356,0,8439310,0,0,-69650034,0,0,1102425,0,0
"23","G","105918",0,0,0,0,0,0,619380,0,0,60480,0,0
"23","G","105920",46745,0,0,0,0,0,0,0,0,0,0,0
"23","G","105921",13700,0,0,0,0,0,0,0,0,0,0,0
"23","G","105922",0,133773,0,23108994,0,0,731802,0,0,30613,0,0
"23","G","105923",1240640,5552180,0,4945780,0,0,10473790,0,0,251350,0,2447180
"23","G","105924",0,0,0,0,0,0,0,0,0,731424,0,0
"23","G","105925",0,0,0,0,202419,0,0,120000,0,148119,1860555,0
"23","G","105927",3958,38293091,53564770,0,0,0,0,0,0,784263,0,0
"23","G","105930",2192000,67000,0,45814000,19500040,0,30844000,1380000,0,15079000,975002000,0
"23","G","105933",24098532,850178,0,0,0,0,3820000,144000,0,137835,0,0
"23","G","105934",0,5701595,0,0,0,0,0,0,0,16077,0,0
"23","G","105935",4410600,0,0,0,0,0,0,0,0,0,0,0
"23","G","105936",2898147000,1017009000,0,0,6956611200,0,6342000,0,0,155979600,11293732800,471269400
"23","G","105937",1704278456,19043143,0,383181108,0,0,-11057465,0,0,16754140,0,0
"23","G","105939",0,75934000,0,0,0,120000,81084000,0,0,8279000,0,0
"23","G","105941",81002420,1402866,0,0,0,15401618,-11193542,0,0,2598874,0,0
"23","G","105942",0,10410046,0,0,87676074,0,0,312097,0,1689093,554505720,0
"23","G","105944",68230993,3442095,0,0,19593044,0,0,0,0,139493,255208850,0
"23","G","105945",8898955,9489651,0,0,0,0,-7240037,0,0,651821,0,0
"23","G","105946",690880,13102810,0,0,0,0,18353050,465000,0,1807440,0,0
"23","G","105947",892092,0,0,45087237,103358,180000,121000,0,0,1176496,1579928,0
"23","G","105948",0,13862544,0,0,0,0,-4030455,0,0,137322,0,0
"23","G","105949",0,1643330,0,0,0,0,0,0,0,0,0,0
"23","G","105950",1323413,1411120,0,0,0,0,8992638,1099862,0,10150645,0,0
"23","G","105951",62268609,4945416,0,0,98522017,0,-74738945,5716524,0,7942812,656813444,0
"23","G","105952",17316000,16806000,0,150076000,-53263000,0,9965000,0,0,120881000,85899000,0
"23","G","105953",42211000,100231000,0,0,123554000,0,31779000,9692000,0,5917000,145309000,0
"23","G","105955",4253470,3000530,0,0,0,0,22182190,1760000,0,502060,0,0
"23","G","105956",12641282,44089,0,0,0,0,38480079,0,0,855609,0,0
"23","G","105957",2222503,1865171,0,0,0,0,-4786848,36000,0,43957,0,0
"23","G","105958",370443000,7128800,0,0,0,0,36789700,0,0,22532100,0,0
"23","G","105959",0,4265876,0,44503328,93066692,0,0,0,0,27409,460965914,0
"23","G","105960",44652952,61903272,0,0,0,0,-18628514,1009800,0,20075084,0,0
"23","G","105961",4094965,476615,0,0,15052130,0,147190,306000,0,1062890,17735530,0
"23","G","105962",16100,24671150,0,6985300,0,0,-3573850,0,0,5115600,0,0
"23","G","105963",3969000,1614000,0,0,0,0,2553000,11504000,0,979000,0,0
"23","G","105964",0,0,0,0,0,0,2594590,0,0,0,0,0
"23","G","105965",15117419,2189964,0,0,0,0,92325661,0,0,994035,0,0
"23","G","105966",27688777,2209289,0,0,0,0,0,0,0,1912871,0,0
"23","G","105967",0,0,0,0,0,0,500000,0,0,0,0,0
"23","G","105968",90601000,0,0,0,0,0,14813000,0,0,1384000,0,0
"23","G","105969",38960,1296,0,0,0,0,1476000,0,0,19598,0,0
"23","G","105970",0,191755,0,0,0,0,0,0,0,115000,0,0
"23","G","105971",12354000000,29933000000,0,1690000000,27984040000,0,-203000000,444000000,0,1852000000,427756040000,0
"23","G","105974",0,344530,0,0,0,0,3360940,0,0,1943660,0,0
"23","G","105975",242000,7800000,0,0,0,0,-3692000,12000,0,447000,0,0
"23","G","105977",228975637,26571161,0,0,0,0,-601812,0,0,0,0,0
"23","G","105978",0,39243,0,0,0,0,0,0,0,0,0,0
"23","G","105979",0,3347721,0,0,0,0,0,0,0,41318,0,0
"23","G","105980",27741500,5399600,0,11921500,13354500,0,21427600,0,0,2174500,114394400,0
"23","G","105981",988445,154982,0,0,0,0,-2948175,0,0,157654,0,0
"23","G","105983",31899000,2476000,0,344092000,0,0,81750000,0,0,1330000,0,0
"23","G","105984",0,606500,0,0,0,0,0,0,0,0,0,0
"23","G","105985",0,110675,0,0,0,0,1556562,0,0,1115,0,0
"23","G","105986",100000000,77223691,0,426287,0,0,21910571,0,0,1325593,0,0
"23","G","105988",3340001,280587306,0,0,3975264,0,-3097306,21180371,0,6886930,53666062,0
"23","G","105989",0,4105000,0,0,0,0,-4770000,0,0,893000,0,0
"23","G","105990",384500,1720054,0,0,45064929,0,-19600681,0,0,7445430,146399231,0
"23","G","105991",9884453,1549815,0,0,0,0,-29481754,0,0,1576538,0,0
"23","G","105992",424565600,937000,0,0,0,0,-1183800,0,0,391600,0,0
"23","G","105993",0,681,0,0,0,0,0,0,0,0,0,0
"23","G","105994",0,150280,0,0,0,0,0,0,0,258010,0,0
"23","G","105995",3475337,0,0,0,3287465,0,1009398,0,0,85809,65749311,0
