yr,blk,ai01,i_i1,i_i3,i_i4,i_i5,i_i6,i_i7
"23","I","143481",7,"9994000",0,0.00,14204371,0.00
"23","I","143483",1,"4153499",27,26.00,5327840,204916.92
"23","I","143483",2,"4121400",27,5.00,344472,68894.40
"23","I","143483",3,"3649001",22,781.00,778688,997.04
"23","I","143483",6,"9922100",0,0.00,9000,0.00
"23","I","143483",7,"9994000",0,0.00,6460000,0.00
"23","I","143484",1,"2689000",14,76353.63,29332009,384.16
"23","I","143484",2,"3711103",9,210429.00,63944391,303.88
"23","I","143484",3,"3552003",9,439399.00,80533206,183.28
"23","I","143484",4,"3712199",20,9440.00,878132,93.02
"23","I","143484",7,"9994000",0,0.00,174687738,0.00
"23","I","143486",1,"3711399",20,1144506.00,595143519,520.00
"23","I","143486",7,"9994000",0,0.00,595143519,0.00
"23","I","143492",1,"4491600",15,110.78,5780617,52179.58
"23","I","143492",7,"9994000",0,0.00,5780617,0.00
"23","I","143514",6,"9922100",0,0.00,12564069,0.00
"23","I","143514",7,"9994000",0,0.00,12564069,0.00
"23","I","143515",1,"1520004",9,4258429.19,15756188,3.70
"23","I","143515",7,"9994000",0,0.00,15756188,0.00
"23","I","143516",1,"1101002",27,386211.00,6128191262,15867.47
"23","I","143516",2,"3350003",27,71993.00,1469690873,20414.36
"23","I","143516",3,"1520004",9,69687858.00,232901988,3.34
"23","I","143516",6,"9922100",0,0.00,186245616,0.00
"23","I","143516",7,"9994000",0,0.00,8017029739,0.00
"23","I","143517",1,"1101002",27,115923.77,2088430423,18015.55
"23","I","143517",7,"9994000",0,0.00,2088430423,0.00
"23","I","143520",6,"9922100",0,0.00,4496530,0.00
"23","I","143520",7,"9994000",0,0.00,4496530,0.00
"23","I","143521",1,"1520004",9,61042198.65,225856135,3.70
"23","I","143521",7,"9994000",0,0.00,225856135,0.00
"23","I","143522",1,"1520004",9,33965469.00,110387774,3.25
"23","I","143522",7,"9994000",0,0.00,110387774,0.00
"23","I","143523",1,"1101001",27,136186.00,2644774849,19420.31
"23","I","143523",2,"3350003",27,17593.00,286037235,16258.58
"23","I","143523",3,"1520004",9,15539800.00,54554857,3.51
"23","I","143523",7,"9994000",0,0.00,2985366941,0.00
"23","I","143524",1,"1101002",27,198479.19,3123329054,15736.30
"23","I","143524",7,"9994000",0,0.00,3123329054,0.00
"23","I","143526",1,"1101002",27,173609.00,3254593605,18746.69
"23","I","143526",7,"9994000",0,0.00,3254593605,0.00
"23","I","143527",1,"1101002",27,244107.29,3034227117,12429.89
"23","I","143527",2,"3310009",27,31012.09,594377793,19166.00
"23","I","143527",3,"1520004",9,3385000.00,8938811,2.64
"23","I","143527",7,"9994000",0,0.00,3637543721,0.00
"23","I","143529",1,"3551003",9,608666.42,257033744,422.29
"23","I","143529",7,"9994000",0,0.00,257033744,0.00
"23","I","143538",1,"3213603",27,16.54,6286589,380004.84
"23","I","143538",7,"9994000",0,0.00,6286589,0.00
"23","I","143539",1,"3551004",9,3403710.30,324748000,95.41
"23","I","143539",7,"9994000",0,0.00,324748000,0.00
"23","I","143562",5,"3692099",14,790499.84,109389368,138.38
"23","I","143562",1,"4331099",15,976770.00,1312672419,1343.89
"23","I","143562",2,"2662006",14,291912.00,65633621,224.84
"23","I","143562",3,"2671099",14,907419.00,262534484,289.32
"23","I","143562",4,"3627033",15,10137584.00,229717673,22.66
"23","I","143562",6,"9922100",0,0.00,207839801,0.00
"23","I","143562",7,"9994000",0,0.00,2187787366,0.00
"23","I","143563",1,"3417025",9,30714.00,5487180,178.65
"23","I","143563",2,"3712103",27,22.12,2076129,93857.55
"23","I","143563",7,"9994000",0,0.00,7563309,0.00
"23","I","143565",1,"4695099",15,158427.17,56729600,358.08
"23","I","143565",2,"3795000",27,294.08,29484320,100258.91
"23","I","143565",3,"4151101",27,68.34,86056120,1259235.00
"23","I","143565",6,"9922100",0,0.00,17328332,0.00
"23","I","143565",7,"9994000",0,0.00,189598372,0.00
"23","I","143566",1,"1520004",9,195160650.00,631551436,3.24
"23","I","143566",2,"3211307",27,4550.00,480744115,105658.05
"23","I","143566",7,"9994000",0,0.00,1112295551,0.00
"23","I","143574",1,"1102001",27,25786.00,320545200,12430.98
"23","I","143574",2,"3934002",27,118502.00,4453546656,37582.04
"23","I","143574",7,"9994000",0,0.00,4774091856,0.00
"23","I","143577",1,"1101002",27,10084162.00,263147813571,26095.16
"23","I","143577",2,"1520006",27,3327919.00,10214999109,3069.49
"23","I","143577",3,"3310009",27,364646.00,16089630658,44123.97
"23","I","143577",4,"4111599",27,24229.00,6860105327,283136.13
"23","I","143577",5,"1429003",27,11438.00,3202104498,279953.18
"23","I","143577",6,"9922100",0,0.00,165540741,0.00
"23","I","143577",7,"9994000",0,0.00,299680193904,0.00
"23","I","143579",1,"1101002",27,54090.36,965625380,17852.08
"23","I","143579",2,"3310011",27,61.89,2142757,34622.02
"23","I","143579",3,"4111599",27,4027.52,566528800,140664.43
"23","I","143579",7,"9994000",0,0.00,1534296937,0.00
"23","I","143580",1,"3310011",27,168693.00,7120660000,42210.76
"23","I","143580",7,"9994000",0,0.00,7120660000,0.00
"23","I","143588",1,"1102001",27,86701.44,1284444560,14814.57
"23","I","143588",7,"9994000",0,0.00,1284444560,0.00
"23","I","143590",1,"3934001",27,1580.97,57312217,36251.30
"23","I","143590",7,"9994000",0,0.00,57312217,0.00
"23","I","143595",1,"1101002",27,49005.21,495263000,10106.33
"23","I","143595",7,"9994000",0,0.00,495263000,0.00
"23","I","143597",1,"1101002",27,1841.85,24597000,13354.51
"23","I","143597",7,"9994000",0,0.00,24597000,0.00
"23","I","143599",1,"1101002",27,602.52,5155000,8555.73
"23","I","143599",7,"9994000",0,0.00,5155000,0.00
"23","I","143600",1,"1101002",27,91021.03,1618900000,17786.00
"23","I","143600",7,"9994000",0,0.00,1618900000,0.00
"23","I","143602",1,"1101002",27,31495.00,828401499,26302.64
"23","I","143602",7,"9994000",0,0.00,828401499,0.00
"23","I","143603",1,"1101002",27,188294.33,1823464925,9684.12
"23","I","143603",7,"9994000",0,0.00,1823464925,0.00
"23","I","143607",1,"1101002",27,10042.52,116475000,11598.18
"23","I","143607",7,"9994000",0,0.00,116475000,0.00
"23","I","143608",1,"1102001",27,193808.00,8463000000,43666.93
"23","I","143608",7,"9994000",0,0.00,8463000000,0.00
"23","I","143613",1,"1101002",27,45551.21,512545000,11252.06
"23","I","143613",7,"9994000",0,0.00,512545000,0.00
"23","I","143614",1,"4112106",27,671.70,28114800,41856.19
"23","I","143614",7,"9994000",0,0.00,28114800,0.00
"23","I","143635",1,"4295003",9,12720.72,1837508,144.45
"23","I","143635",7,"9994000",0,0.00,1837508,0.00
"23","I","143636",1,"4143102",27,20465.35,4503400000,220049.99
"23","I","143636",2,"4112203",27,3536.58,729000000,206131.35
"23","I","143636",3,"3936399",27,8615.56,1647800000,191258.61
"23","I","143636",7,"9994000",0,0.00,6880200000,0.00
"23","I","143637",1,"1423002",27,627253.00,3895298314,6210.09
"23","I","143637",2,"3310005",27,13713.00,1357791044,99014.88
"23","I","143637",7,"9994000",0,0.00,5253089358,0.00
"23","I","143639",1,"4299900",15,43131.00,7749778,179.68
"23","I","143639",2,"3472002",27,23.41,2750872,117498.71
"23","I","143639",6,"9922100",0,0.00,9064312,0.00
"23","I","143639",7,"9994000",0,0.00,19564962,0.00
"23","I","143644",1,"4160216",9,80183.00,844047394,10526.51
"23","I","143644",2,"4160208",9,52756.00,440665436,8352.90
"23","I","143644",6,"9922100",0,0.00,336537551,0.00
"23","I","143644",7,"9994000",0,0.00,1621250381,0.00
"23","I","143646",1,"2799601",27,683.76,363100000,531034.67
"23","I","143646",7,"9994000",0,0.00,363100000,0.00
"23","I","143648",1,"1423099",27,2.00,468895,233956.15
"23","I","143648",7,"9994000",0,0.00,468895,0.00
"23","I","143653",1,"3936301",27,2151.36,309945874,144069.74
"23","I","143653",2,"4123301",27,127.16,29425129,231402.40
"23","I","143653",7,"9994000",0,0.00,339371003,0.00
"23","I","143658",1,"4292204",22,2.50,1508985,603594.00
"23","I","143658",7,"9994000",0,0.00,1508985,0.00
"23","I","143664",6,"9922100",0,0.00,101792387,0.00
"23","I","143664",7,"9994000",0,0.00,101792387,0.00
"23","I","143675",1,"4111199",27,1453.89,39218000,26974.53
"23","I","143675",7,"9994000",0,0.00,39218000,0.00
"23","I","143685",2,"4111400",27,92.54,109750260,1185981.92
"23","I","143685",1,"4111300",27,25.00,12506716,500268.64
"23","I","143685",7,"9994000",0,0.00,122256976,0.00
"23","I","143695",1,"4122399",27,8574.00,2146226115,250317.95
"23","I","143695",6,"9922100",0,0.00,15426287,0.00
"23","I","143695",7,"9994000",0,0.00,2161652402,0.00
"23","I","143701",1,"4111510",27,848.16,359231054,423541.61
"23","I","143701",7,"9994000",0,0.00,359231054,0.00
"23","I","143711",1,"3936101",9,642885.00,292452000,454.91
"23","I","143711",7,"9994000",0,0.00,292452000,0.00
"23","I","143720",1,"4153299",27,47.72,16803826,352133.82
"23","I","143720",2,"3711401",20,3188.00,8023174,2516.68
"23","I","143720",3,"4294499",9,25668.00,4708466,183.44
"23","I","143720",6,"9922100",0,0.00,763534,0.00
"23","I","143720",7,"9994000",0,0.00,30299000,0.00
"23","I","143729",1,"4153203",27,31.67,11487500,362724.98
"23","I","143729",2,"4299299",9,2712.00,1886080,695.46
"23","I","143729",7,"9994000",0,0.00,13373580,0.00
"23","I","143756",1,"4121302",27,777.87,152645587,196235.34
"23","I","143756",7,"9994000",0,0.00,152645587,0.00
"23","I","143758",1,"4694001",15,22557.00,2189868,97.08
"23","I","143758",2,"4694004",15,2355.00,657111,279.03
"23","I","143758",6,"9922100",0,0.00,188179,0.00
"23","I","143758",7,"9994000",0,0.00,3035158,0.00
"23","I","143760",1,"4123301",27,165.00,32168442,194960.25
"23","I","143760",2,"4126599",27,116.00,12189868,105085.07
"23","I","143760",3,"4324015",15,258.00,10833053,41988.58
"23","I","143760",7,"9994000",0,0.00,55191363,0.00
"23","I","143765",1,"3936301",27,338.31,64279400,190001.48
"23","I","143765",7,"9994000",0,0.00,64279400,0.00
"23","I","143768",1,"4822000",15,115251.02,1484495371,12880.54
"23","I","143768",2,"4692900",15,585042.66,621438167,1062.21
"23","I","143768",3,"4828400",15,242144.57,401202078,1656.87
"23","I","143768",4,"4821200",15,73.96,400728411,5418452.97
"23","I","143768",5,"4831199",15,467751.36,382237058,817.18
"23","I","143768",6,"9922100",0,0.00,1162976678,0.00
"23","I","143768",7,"9994000",0,0.00,4453077763,0.00
"23","I","143769",1,"3623099",15,64166.86,32078298,499.92
"23","I","143769",7,"9994000",0,0.00,32078298,0.00
"23","I","143772",4,"4152102",27,30.27,84290176,2785008.82
"23","I","143772",1,"4111705",27,923.00,861040299,932871.40
"23","I","143772",2,"4111706",27,531.00,263088440,495458.46
"23","I","143772",3,"4160106",9,22294.00,135328125,6070.16
"23","I","143772",5,"4160112",9,2535.00,12740537,5025.85
"23","I","143772",6,"9922100",0,0.00,9366933,0.00
"23","I","143772",7,"9994000",0,0.00,1365854510,0.00
"23","I","143777",1,"4151201",27,60.07,34138046,568304.41
"23","I","143777",2,"4125106",27,103.17,10041898,97333.51
"23","I","143777",3,"4219002",27,106.35,7220026,67889.29
"23","I","143777",6,"9922100",0,0.00,3714730,0.00
"23","I","143777",7,"9994000",0,0.00,55114700,0.00
"23","I","143790",1,"4128104",27,37.75,3871779,102563.68
"23","I","143790",7,"9994000",0,0.00,3871779,0.00
"23","I","143794",1,"4112209",27,176.00,46710000,265397.73
"23","I","143794",7,"9994000",0,0.00,46710000,0.00
"23","I","143801",1,"4151201",27,911.92,518188410,568238.89
"23","I","143801",2,"4125106",27,1507.08,146660216,97314.15
"23","I","143801",3,"4219002",27,1555.54,105572208,67868.53
"23","I","143801",6,"9922100",0,0.00,56299666,0.00
"23","I","143801",7,"9994000",0,0.00,826720500,0.00
"23","I","143831",1,"4153203",27,37.00,12878532,348068.43
"23","I","143831",7,"9994000",0,0.00,12878532,0.00
"23","I","143847",1,"4123299",27,1339.05,99891072,74598.46
"23","I","143847",7,"9994000",0,0.00,99891072,0.00
"23","I","143848",1,"3823005",4,592363.81,18659460,31.50
"23","I","143848",3,"3795000",27,38.55,3864813,100258.91
"23","I","143848",2,"4292106",9,588152.00,29930882,50.89
"23","I","143848",4,"4141399",27,14.12,6268526,443946.60
"23","I","143848",5,"4221004",27,5.95,2855653,479941.68
"23","I","143848",7,"9994000",0,0.00,61579334,0.00
"23","I","143849",1,"3471008",27,232.28,68207826,293644.85
"23","I","143849",6,"9922100",0,0.00,316174,0.00
"23","I","143849",7,"9994000",0,0.00,68524000,0.00
"23","I","143850",2,"4160401",9,12062.74,2627024,217.78
"23","I","143850",3,"4425199",15,28414.44,38639373,1359.85
"23","I","143850",4,"4295099",9,1249.90,489975,392.01
"23","I","143850",6,"9922100",0,0.00,29193575,0.00
"23","I","143850",1,"4160499",9,23320.00,123736490,5306.02
"23","I","143850",7,"9994000",0,0.00,194686437,0.00
"23","I","143851",1,"4295099",9,122414.88,47987856,392.01
"23","I","143851",2,"4124401",27,265.00,51895647,195832.63
"23","I","143851",6,"9922100",0,0.00,6237837,0.00
"23","I","143851",7,"9994000",0,0.00,106121340,0.00
"23","I","143856",1,"4294403",9,12457.00,927000,74.42
"23","I","143856",7,"9994000",0,0.00,927000,0.00
"23","I","143858",5,"4293299",15,134487.87,25976333,193.15
"23","I","143858",1,"4154703",27,845.00,97948732,115915.66
"23","I","143858",2,"3513002",12,112318.00,41010846,365.13
"23","I","143858",3,"4153501",27,40.00,13040500,326012.50
"23","I","143858",4,"4151399",27,12.00,10026870,835572.50
"23","I","143858",7,"9994000",0,0.00,188003281,0.00
"23","I","143859",1,"4126799",27,83.50,8015520,95994.25
"23","I","143859",2,"3627031",27,10.00,4187000,418700.00
"23","I","143859",7,"9994000",0,0.00,12202520,0.00
"23","I","143862",1,"4123103",27,17.70,1989000,112372.88
"23","I","143862",7,"9994000",0,0.00,1989000,0.00
"23","I","143867",1,"4124202",27,1256.18,99238552,79000.26
"23","I","143867",2,"4123299",27,280.47,77973148,278008.87
"23","I","143867",7,"9994000",0,0.00,177211700,0.00
"23","I","143870",6,"9922100",0,0.00,2750,0.00
"23","I","143870",7,"9994000",0,0.00,2750,0.00
"23","I","143872",1,"4126799",27,303.00,33471745,110467.81
"23","I","143872",7,"9994000",0,0.00,33471745,0.00
"23","I","143876",1,"3511078",27,3030.57,75764372,25000.04
"23","I","143876",7,"9994000",0,0.00,75764372,0.00
"23","I","143879",1,"4153299",27,1.69,487749,288677.70
"23","I","143879",2,"4124199",27,57.49,7250827,126128.24
"23","I","143879",3,"4152301",27,1.41,1962557,1396072.58
"23","I","143879",7,"9994000",0,0.00,9701133,0.00
"23","I","143882",1,"4292203",22,12.64,27406580,2167914.59
"23","I","143882",2,"4295099",9,41398.52,16228635,392.01
"23","I","143882",3,"4421699",15,32927.00,7494701,227.62
"23","I","143882",6,"9922100",0,0.00,4976690,0.00
"23","I","143882",7,"9994000",0,0.00,56106606,0.00
"23","I","143890",1,"4154703",27,3454.06,320231779,92711.70
"23","I","143890",2,"3473099",9,210553.73,61414313,291.68
"23","I","143890",3,"3511056",27,52.62,39480631,750297.05
"23","I","143890",6,"9922100",0,0.00,17546948,0.00
"23","I","143890",7,"9994000",0,0.00,438673671,0.00
"23","I","143906",1,"4126701",27,12.00,1619891,134990.92
"23","I","143906",2,"4123201",27,3.00,304063,101354.33
"23","I","143906",3,"4160215",9,57.00,407176,7143.44
"23","I","143906",7,"9994000",0,0.00,2331130,0.00
"23","I","143918",1,"4124202",27,50.00,4033000,80660.00
"23","I","143918",2,"4123201",27,101.00,39977451,395816.35
"23","I","143918",3,"4126100",27,17.00,2043809,120224.06
"23","I","143918",6,"9922100",0,0.00,1445845,0.00
"23","I","143918",7,"9994000",0,0.00,47500105,0.00
"23","I","143926",2,"4643005",15,1358000.32,422406000,311.05
"23","I","143926",3,"4643099",15,752057.65,78823162,104.81
"23","I","143926",1,"4912999",15,45430.00,83226180,1831.97
"23","I","143926",6,"9922100",0,0.00,49012687,0.00
"23","I","143926",7,"9994000",0,0.00,633468029,0.00
"23","I","143929",1,"4112199",27,58.90,8587912,145804.96
"23","I","143929",7,"9994000",0,0.00,8587912,0.00
"23","I","143932",1,"4151304",27,545.62,194069743,355686.64
"23","I","143932",2,"3513099",9,98508.77,73192017,743.00
"23","I","143932",6,"9922100",0,0.00,9980730,0.00
"23","I","143932",7,"9994000",0,0.00,277242490,0.00
"23","I","143933",1,"3719101",27,96004.52,46720602,486.65
"23","I","143933",2,"4153401",27,94.52,71416605,755571.36
"23","I","143933",6,"9922100",0,0.00,12456536,0.00
"23","I","143933",7,"9994000",0,0.00,130593743,0.00
"23","I","143935",1,"3627030",27,220.00,73809774,335498.97
"23","I","143935",7,"9994000",0,0.00,73809774,0.00
"23","I","143937",1,"3729299",22,743.26,7114238,9571.68
"23","I","143937",2,"4621500",15,373072.75,22011292,59.00
"23","I","143937",4,"3474099",9,3365.32,630594,187.38
"23","I","143937",5,"4295008",9,42126.55,47753392,1133.57
"23","I","143937",3,"4332001",15,2306340.00,26403812,11.45
"23","I","143937",6,"9922100",0,0.00,4385835,0.00
"23","I","143937",7,"9994000",0,0.00,108299163,0.00
"23","I","143940",2,"3214914",18,2.54,527523,207708.72
"23","I","143940",8,"3633012",27,3.50,1117735,319352.86
"23","I","143940",1,"4153503",27,1.71,797442,466340.35
"23","I","143940",3,"4126702",27,0.62,366363,590908.06
"23","I","143940",4,"3511067",12,2700.00,1641222,607.86
"23","I","143940",5,"3633010",27,3.50,3229205,922630.00
"23","I","143940",6,"9922100",0,0.00,759510,0.00
"23","I","143940",7,"9994000",0,0.00,8439000,0.00
"23","I","143942",1,"4714099",15,49162244.00,1982887632,40.33
"23","I","143942",7,"9994000",0,0.00,1982887632,0.00
"23","I","143943",2,"3513003",27,846.99,1221452883,1442118.53
"23","I","143943",1,"4141202",27,715.00,672591396,940687.27
"23","I","143943",3,"3894100",15,466410.00,173551095,372.10
"23","I","143943",4,"3633099",9,2276719.00,1110142302,487.61
"23","I","143943",6,"9922100",0,0.00,342364997,0.00
"23","I","143943",7,"9994000",0,0.00,3520102673,0.00
"23","I","143947",1,"4613200",15,500630.00,80700687,161.20
"23","I","143947",2,"4151399",27,10.00,4757890,475789.00
"23","I","143947",3,"4713099",15,3880.00,2904678,748.63
"23","I","143947",6,"9922100",0,0.00,4100745,0.00
"23","I","143947",7,"9994000",0,0.00,92464000,0.00
"23","I","143951",1,"4294204",9,697092.00,499798919,716.98
"23","I","143951",2,"4151504",27,2.50,2863048,1145219.20
"23","I","143951",3,"4141202",27,63.02,51030224,809746.49
"23","I","143951",4,"4834199",18,5000.00,37047992,7409.60
"23","I","143951",5,"3513003",27,22.14,12414272,560716.89
"23","I","143951",6,"9922100",0,0.00,33965153,0.00
"23","I","143951",7,"9994000",0,0.00,637119608,0.00
"23","I","143952",1,"4711099",15,87266666.67,785400000,9.00
"23","I","143952",2,"4715099",15,21057062.68,225100000,10.69
"23","I","143952",3,"4712000",15,330967742.00,205200000,0.62
"23","I","143952",4,"4715002",15,204891864.00,1989500000,9.71
"23","I","143952",5,"4613200",15,2272920.00,420490245,185.00
"23","I","143952",6,"9922100",0,0.00,336812755,0.00
"23","I","143952",7,"9994000",0,0.00,3962503000,0.00
"23","I","143954",1,"4716000",22,501155.60,11621357259,23189.12
"23","I","143954",8,"4693999",15,414091.02,457433922,1104.67
"23","I","143954",9,"4712000",15,101228349.38,327979852,3.24
"23","I","143954",10,"4621300",15,74181.98,285208938,3844.72
"23","I","143954",11,"4711099",15,122877374.33,1105896369,9.00
"23","I","143954",2,"4713099",15,17910946.00,2177225096,121.56
"23","I","143954",3,"4654101",15,4932074.00,1051432844,213.18
"23","I","143954",4,"4715099",15,119749841.00,972770829,8.12
"23","I","143954",5,"4643005",15,194678.00,109384687,561.87
"23","I","143954",12,"4715001",15,316370354.00,861999535,2.72
"23","I","143954",6,"9922100",0,0.00,1344281578,0.00
"23","I","143954",7,"9994000",0,0.00,20314970909,0.00
"23","I","143957",1,"4715099",15,60933077.17,651374595,10.69
"23","I","143957",2,"4712000",15,88090240.12,285412378,3.24
"23","I","143957",3,"4711002",15,3171248.00,110993705,35.00
"23","I","143957",4,"4654101",15,1019330.00,71353095,70.00
"23","I","143957",5,"4713099",15,951375.00,428118565,450.00
"23","I","143957",6,"9922100",0,0.00,38371987,0.00
"23","I","143957",7,"9994000",0,0.00,1585624325,0.00
"23","I","143962",1,"4716000",22,33446.67,775598942,23189.12
"23","I","143962",2,"4423299",15,159458.19,368979863,2313.96
"23","I","143962",3,"4713099",15,616282.00,218738268,354.93
"23","I","143962",4,"4715099",15,52027862.00,523408038,10.06
"23","I","143962",5,"4711099",15,23068534.00,112667768,4.88
"23","I","143962",6,"9922100",0,0.00,209881020,0.00
"23","I","143962",7,"9994000",0,0.00,2209273899,0.00
"23","I","143963",3,"4715002",15,379361.00,13277635,35.00
"23","I","143963",1,"4715099",15,2999021.00,23491026,7.83
"23","I","143963",2,"4711099",15,631991.00,18263681,28.90
"23","I","143963",7,"9994000",0,0.00,55032342,0.00
"23","I","143964",3,"3471008",27,2024.19,222959969,110147.65
"23","I","143964",1,"4151401",27,50.00,57016384,1140327.68
"23","I","143964",2,"4141307",27,92.00,96088445,1044439.62
"23","I","143964",4,"4717300",15,64829767.00,1104050935,17.03
"23","I","143964",7,"9994000",0,0.00,1480115733,0.00
"23","I","143965",1,"4716000",22,58325.30,1352512468,23189.12
"23","I","143965",2,"4654101",15,90568.00,18821392,207.82
"23","I","143965",7,"9994000",0,0.00,1371333860,0.00
"23","I","143968",1,"4826999",15,16938.00,101800800,6010.20
"23","I","143968",2,"4833000",15,3851.00,16462850,4274.95
"23","I","143968",3,"4826699",15,3225.00,10294891,3192.21
"23","I","143968",6,"9922100",0,0.00,1192459,0.00
"23","I","143968",7,"9994000",0,0.00,129751000,0.00
"23","I","143969",1,"4716000",22,2203.00,76792346,34858.08
"23","I","143969",7,"9994000",0,0.00,76792346,0.00
"23","I","143973",2,"4621400",15,34643.41,99852003,2882.28
"23","I","143973",4,"4711099",15,5737631.11,51638680,9.00
"23","I","143973",1,"4715002",15,14218954.00,628369386,44.19
"23","I","143973",3,"4715001",15,30598941.00,186653546,6.10
"23","I","143973",6,"9922100",0,0.00,50518639,0.00
"23","I","143973",7,"9994000",0,0.00,1017032254,0.00
"23","I","143974",1,"4523000",15,62497.97,726574545,11625.57
"23","I","143974",2,"4529099",15,4154.00,62301235,14997.89
"23","I","143974",7,"9994000",0,0.00,788875780,0.00
"23","I","143976",2,"4529002",15,44798.16,55714133,1243.67
"23","I","143976",1,"4528900",15,458.00,1047084,2286.21
"23","I","143976",3,"4526900",15,2825.00,5700353,2017.82
"23","I","143976",4,"4528101",15,3091.00,1973010,638.31
"23","I","143976",5,"4621300",15,24710.00,71658772,2899.99
"23","I","143976",7,"9994000",0,0.00,136093352,0.00
"23","I","143978",1,"4711001",15,4150754.19,29719400,7.16
"23","I","143978",2,"4711099",15,5089.67,45807,9.00
"23","I","143978",3,"4713099",15,2095.00,2145793,1024.24
"23","I","143978",6,"9922100",0,0.00,3053000,0.00
"23","I","143978",7,"9994000",0,0.00,34964000,0.00
"23","I","143979",3,"4713099",15,189274.11,51020730,269.56
"23","I","143979",1,"4654101",15,6911.00,158953,23.00
"23","I","143979",2,"4721104",15,7601.00,3420051,449.95
"23","I","143979",6,"9922100",0,0.00,1789936,0.00
"23","I","143979",7,"9994000",0,0.00,56389670,0.00
"23","I","143984",1,"4740300",15,34220657.00,142015725425,4150.00
"23","I","143984",6,"9922100",0,0.00,14045511306,0.00
"23","I","143984",7,"9994000",0,0.00,156061236731,0.00
"23","I","143985",1,"4693999",15,2079.32,2296960,1104.67
"23","I","143985",7,"9994000",0,0.00,2296960,0.00
"23","I","143988",1,"4323010",15,21.00,460300,21922.11
"23","I","143988",7,"9994000",0,0.00,460300,0.00
"23","I","143989",1,"3511063",27,151.09,43888729,290472.75
"23","I","143989",2,"3473001",9,41847.74,34570002,826.09
"23","I","143989",3,"4654101",15,303063.44,17177636,56.68
"23","I","143989",4,"4711099",15,2040113.89,18361025,9.00
"23","I","143989",5,"4713001",15,47660.34,4457672,93.53
"23","I","143989",6,"9922100",0,0.00,16964213,0.00
"23","I","143989",7,"9994000",0,0.00,135419277,0.00
"23","I","143992",1,"4693906",15,2362.63,6887140,2915.03
"23","I","143992",7,"9994000",0,0.00,6887140,0.00
"23","I","143995",8,"4711099",15,19050006.44,171450058,9.00
"23","I","143995",9,"4824901",15,473885.94,151349690,319.38
"23","I","143995",10,"4641001",27,1192.55,149558261,125410.65
"23","I","143995",11,"4715001",15,7191320.46,47103149,6.55
"23","I","143995",12,"4654110",15,4326821.02,40758654,9.42
"23","I","143995",13,"4712000",15,9104039.51,29497088,3.24
"23","I","143995",17,"4621100",15,32693.73,13449873,411.39
"23","I","143995",2,"4828100",15,340354.49,467323731,1373.05
"23","I","143995",5,"4713099",15,1045958.09,281948464,269.56
"23","I","143995",14,"4715099",15,5977343.00,29312659,4.90
"23","I","143995",15,"4715002",15,1018334.00,27484404,26.99
"23","I","143995",16,"4612199",15,70440.00,15613096,221.65
"23","I","143995",18,"3699007",15,48596.00,1834765,37.76
"23","I","143995",1,"4716000",22,75520.45,840598319,11130.74
"23","I","143995",3,"4721104",15,891439.00,397468469,445.87
"23","I","143995",4,"3471008",27,1507.47,324203834,215064.87
"23","I","143995",7,"9994000",0,0.00,2988954514,0.00
"23","I","143998",2,"4323099",15,114.66,410890,3583.56
"23","I","143998",1,"4219004",27,7.81,2149130,275176.70
"23","I","143998",3,"4621400",15,1188.00,3424153,2882.28
"23","I","143998",7,"9994000",0,0.00,5984173,0.00
"23","I","143999",1,"4714099",15,2175697.56,362449457,166.59
"23","I","143999",7,"9994000",0,0.00,362449457,0.00
"23","I","144001",1,"4713099",15,436996.16,117796684,269.56
"23","I","144001",7,"9994000",0,0.00,117796684,0.00
"23","I","144002",1,"4294299",9,14707.00,13897830,944.98
"23","I","144002",6,"9922100",0,0.00,623621,0.00
"23","I","144002",7,"9994000",0,0.00,14521451,0.00
"23","I","144004",8,"4715099",15,120134.71,1284240,10.69
"23","I","144004",9,"4621500",15,51864.41,3060000,59.00
"23","I","144004",10,"4621300",15,1615.33,6210500,3844.72
"23","I","144004",1,"4731401",15,2488.01,6056000,2434.07
"23","I","144004",2,"4643007",15,658656.72,7943400,12.06
"23","I","144004",4,"3699014",9,244239.59,22284420,91.24
"23","I","144004",3,"4713001",15,366421.00,36642100,100.00
"23","I","144004",5,"4711001",15,231412.00,1157060,5.00
"23","I","144004",6,"9922100",0,0.00,5662280,0.00
"23","I","144004",7,"9994000",0,0.00,90300000,0.00
"23","I","144009",2,"4716000",22,1136.84,26362253,23189.12
"23","I","144009",4,"4641003",27,177782.19,3024075,17.01
"23","I","144009",1,"4722199",15,114990.00,55833395,485.55
"23","I","144009",3,"4831599",15,74632.00,4774209,63.97
"23","I","144009",6,"9922100",0,0.00,45498318,0.00
"23","I","144009",7,"9994000",0,0.00,135492250,0.00
"23","I","144013",2,"3511056",27,11.05,8288155,750297.05
"23","I","144013",3,"4153499",27,14.95,5016284,335461.06
"23","I","144013",5,"3511099",27,0.57,176443,309665.01
"23","I","144013",1,"4151401",27,15.69,23801832,1517006.50
"23","I","144013",4,"3513099",9,785.00,506317,644.99
"23","I","144013",6,"9922100",0,0.00,16988246,0.00
"23","I","144013",7,"9994000",0,0.00,54777277,0.00
"23","I","144014",1,"4112203",27,105.15,5727435,54469.19
"23","I","144014",2,"4143101",27,10.06,4325820,430001.99
